Run	Choice	Total	Excluded	To_process	Other
ERR10298556	partial_excluded	2	0	1	1
ERR10298557	partial_excluded	2	0	1	1
ERR10298558	partial_excluded	2	0	1	1
ERR10298559	partial_excluded	2	0	1	1
ERR10298560	partial_excluded	2	0	1	1
ERR10298561	partial_excluded	2	0	1	1
ERR10298562	partial_excluded	2	0	1	1
ERR10298563	partial_excluded	2	0	1	1
ERR10298564	partial_excluded	2	0	1	1
ERR10298565	partial_excluded	2	0	1	1
ERR10298566	partial_excluded	2	0	1	1
ERR10298567	partial_excluded	2	0	1	1
ERR10298568	partial_excluded	2	0	1	1
ERR10298569	partial_excluded	2	0	1	1
ERR10298570	partial_excluded	2	0	1	1
ERR10298571	partial_excluded	2	0	1	1
ERR10298572	partial_excluded	2	0	1	1
ERR10298744	partial_excluded	2	0	1	1
ERR10298745	partial_excluded	2	0	1	1
ERR10298746	partial_excluded	2	0	1	1
ERR10298747	partial_excluded	2	0	1	1
ERR10298748	partial_excluded	2	0	1	1
ERR10298749	partial_excluded	2	0	1	1
ERR10298750	partial_excluded	2	0	1	1
ERR10298751	partial_excluded	2	0	1	1
ERR10298752	partial_excluded	2	0	1	1
ERR10298753	partial_excluded	2	0	1	1
ERR10298754	partial_excluded	2	0	1	1
ERR10298755	partial_excluded	2	0	1	1
ERR10298756	partial_excluded	2	0	1	1
ERR10298757	partial_excluded	2	0	1	1
ERR10298758	partial_excluded	2	0	1	1
ERR10298759	partial_excluded	2	0	1	1
ERR10298760	partial_excluded	2	0	1	1
ERR10298761	partial_excluded	2	0	1	1
ERR10298762	partial_excluded	2	0	1	1
ERR10298763	partial_excluded	2	0	1	1
ERR10298764	partial_excluded	2	0	1	1
ERR10298765	partial_excluded	2	0	1	1
ERR10298766	partial_excluded	2	0	1	1
ERR10298767	partial_excluded	2	0	1	1
ERR10298768	partial_excluded	2	0	1	1
ERR10298769	partial_excluded	2	0	1	1
ERR10298770	partial_excluded	2	0	1	1
ERR10298771	partial_excluded	2	0	1	1
ERR10298772	partial_excluded	2	0	1	1
ERR10298773	partial_excluded	2	0	1	1
ERR10298774	partial_excluded	2	0	1	1
ERR10298775	partial_excluded	2	0	1	1
ERR10298776	partial_excluded	2	0	1	1
ERR10298777	partial_excluded	2	0	1	1
ERR10298778	partial_excluded	2	0	1	1
ERR10298779	partial_excluded	2	0	1	1
ERR10298780	partial_excluded	2	0	1	1
ERR10298856	partial_excluded	2	0	1	1
ERR10298857	partial_excluded	2	0	1	1
ERR10298858	partial_excluded	2	0	1	1
ERR10298859	partial_excluded	2	0	1	1
ERR10298860	partial_excluded	2	0	1	1
ERR10298862	partial_excluded	2	0	1	1
ERR10298863	partial_excluded	2	0	1	1
ERR10298864	partial_excluded	2	0	1	1
ERR10298865	partial_excluded	2	0	1	1
ERR10298866	partial_excluded	2	0	1	1
ERR10298867	partial_excluded	2	0	1	1
ERR10298868	partial_excluded	2	0	1	1
ERR10298871	partial_excluded	2	0	1	1
ERR10298872	partial_excluded	2	0	1	1
ERR10298873	partial_excluded	2	0	1	1
ERR10298874	partial_excluded	2	0	1	1
ERR10298875	partial_excluded	2	0	1	1
ERR10298876	partial_excluded	2	0	1	1
ERR10298877	partial_excluded	2	0	1	1
ERR10298878	partial_excluded	2	0	1	1
ERR10298879	partial_excluded	2	0	1	1
ERR10298880	partial_excluded	2	0	1	1
ERR10298881	partial_excluded	2	0	1	1
ERR10298882	partial_excluded	2	0	1	1
ERR10298883	partial_excluded	2	0	1	1
ERR10298884	partial_excluded	2	0	1	1
ERR10298885	partial_excluded	2	0	1	1
ERR10298954	partial_excluded	2	0	1	1
ERR10298955	partial_excluded	2	0	1	1
ERR10298957	partial_excluded	2	0	1	1
ERR10298958	partial_excluded	2	0	1	1
ERR10298959	partial_excluded	2	0	1	1
ERR10298960	partial_excluded	2	0	1	1
ERR10298961	partial_excluded	2	0	1	1
ERR10298962	partial_excluded	2	0	1	1
ERR10298963	partial_excluded	2	0	1	1
ERR10298964	partial_excluded	2	0	1	1
ERR10298965	partial_excluded	2	0	1	1
ERR10298966	partial_excluded	2	0	1	1
ERR10298967	partial_excluded	2	0	1	1
ERR10298968	partial_excluded	2	0	1	1
ERR10298969	partial_excluded	2	0	1	1
ERR10298970	partial_excluded	2	0	1	1
ERR10298972	partial_excluded	2	0	1	1
ERR10298973	partial_excluded	2	0	1	1
ERR10298974	partial_excluded	2	0	1	1
ERR10298975	partial_excluded	2	0	1	1
ERR10298976	partial_excluded	2	0	1	1
ERR10298977	partial_excluded	2	0	1	1
ERR10298978	partial_excluded	2	0	1	1
ERR10298979	partial_excluded	2	0	1	1
ERR10298980	partial_excluded	2	0	1	1
ERR10298981	partial_excluded	2	0	1	1
ERR10298982	partial_excluded	2	0	1	1
ERR10298983	partial_excluded	2	0	1	1
ERR10298984	partial_excluded	2	0	1	1
ERR10298985	partial_excluded	2	0	1	1
ERR10298988	partial_excluded	2	0	1	1
ERR10298989	partial_excluded	2	0	1	1
ERR10298990	partial_excluded	2	0	1	1
ERR10298992	partial_excluded	2	0	1	1
ERR10299064	partial_excluded	2	0	1	1
ERR10299065	partial_excluded	2	0	1	1
ERR10299066	partial_excluded	2	0	1	1
ERR10299067	partial_excluded	2	0	1	1
ERR10299068	partial_excluded	2	0	1	1
ERR10299069	partial_excluded	2	0	1	1
ERR10299070	partial_excluded	2	0	1	1
ERR10299071	partial_excluded	2	0	1	1
ERR10299072	partial_excluded	2	0	1	1
ERR10299073	partial_excluded	2	0	1	1
ERR10299075	partial_excluded	2	0	1	1
ERR10299076	partial_excluded	2	0	1	1
ERR10299077	partial_excluded	2	0	1	1
ERR10299078	partial_excluded	2	0	1	1
ERR10299079	partial_excluded	2	0	1	1
ERR10299080	partial_excluded	2	0	1	1
ERR10299081	partial_excluded	2	0	1	1
ERR10299083	partial_excluded	2	0	1	1
ERR10299084	partial_excluded	2	0	1	1
ERR10299085	partial_excluded	2	0	1	1
ERR10299086	partial_excluded	2	0	1	1
ERR10299087	partial_excluded	2	0	1	1
ERR10299088	partial_excluded	2	0	1	1
ERR10299090	partial_excluded	2	0	1	1
ERR10299091	partial_excluded	2	0	1	1
ERR10299092	partial_excluded	2	0	1	1
ERR10299093	partial_excluded	2	0	1	1
ERR10299095	partial_excluded	2	0	1	1
ERR10299096	partial_excluded	2	0	1	1
ERR10299097	partial_excluded	2	0	1	1
ERR10299098	partial_excluded	2	0	1	1
ERR10299099	partial_excluded	2	0	1	1
ERR10299100	partial_excluded	2	0	1	1
ERR10299178	partial_excluded	2	0	1	1
ERR10299179	partial_excluded	2	0	1	1
ERR10299180	partial_excluded	2	0	1	1
ERR10299181	partial_excluded	2	0	1	1
ERR10299182	partial_excluded	2	0	1	1
ERR10299183	partial_excluded	2	0	1	1
ERR10299184	partial_excluded	2	0	1	1
ERR10299185	partial_excluded	2	0	1	1
ERR10299186	partial_excluded	2	0	1	1
ERR10299187	partial_excluded	2	0	1	1
ERR10299188	partial_excluded	2	0	1	1
ERR10299190	partial_excluded	2	0	1	1
ERR10299191	partial_excluded	2	0	1	1
ERR10299192	partial_excluded	2	0	1	1
ERR10299193	partial_excluded	2	0	1	1
ERR10299194	partial_excluded	2	0	1	1
ERR10299195	partial_excluded	2	0	1	1
ERR10299196	partial_excluded	2	0	1	1
ERR10299197	partial_excluded	2	0	1	1
ERR10299198	partial_excluded	2	0	1	1
ERR10299199	partial_excluded	2	0	1	1
ERR10299200	partial_excluded	2	0	1	1
ERR10299201	partial_excluded	2	0	1	1
ERR10299202	partial_excluded	2	0	1	1
ERR10299203	partial_excluded	2	0	1	1
ERR10299204	partial_excluded	2	0	1	1
ERR10299205	partial_excluded	2	0	1	1
ERR10299206	partial_excluded	2	0	1	1
ERR10299207	partial_excluded	2	0	1	1
ERR10299453	partial_excluded	2	0	1	1
ERR10394761	partial_excluded	2	0	1	1
ERR10394956	full_excluded	1	1	0	0
ERR10491238	full_excluded	1	1	0	0
ERR10491239	full_excluded	1	1	0	0
ERR10491240	full_excluded	1	1	0	0
ERR10491241	full_excluded	1	1	0	0
ERR10491242	full_excluded	1	1	0	0
ERR10491243	full_excluded	1	1	0	0
ERR10491244	full_excluded	1	1	0	0
ERR10491245	full_excluded	1	1	0	0
ERR10491246	full_excluded	1	1	0	0
ERR10491247	full_excluded	1	1	0	0
ERR10491248	full_excluded	1	1	0	0
ERR10491249	full_excluded	1	1	0	0
ERR10491250	full_excluded	1	1	0	0
ERR10491251	full_excluded	1	1	0	0
ERR10491252	full_excluded	1	1	0	0
ERR10491253	full_excluded	1	1	0	0
ERR10491254	full_excluded	1	1	0	0
ERR10491255	full_excluded	1	1	0	0
ERR10491256	full_excluded	1	1	0	0
ERR10491258	full_excluded	1	1	0	0
ERR10491259	full_excluded	1	1	0	0
ERR10491262	full_excluded	1	1	0	0
ERR10491264	full_excluded	1	1	0	0
ERR10491265	full_excluded	1	1	0	0
ERR10491269	full_excluded	1	1	0	0
ERR10491272	full_excluded	1	1	0	0
ERR10491273	full_excluded	1	1	0	0
ERR10491276	full_excluded	1	1	0	0
ERR10491277	full_excluded	1	1	0	0
ERR10491278	full_excluded	1	1	0	0
ERR10491279	full_excluded	1	1	0	0
ERR10491280	full_excluded	1	1	0	0
ERR10491281	full_excluded	1	1	0	0
ERR10491282	full_excluded	1	1	0	0
ERR10491283	full_excluded	1	1	0	0
ERR10491285	full_excluded	1	1	0	0
ERR10491286	full_excluded	1	1	0	0
ERR10491287	full_excluded	1	1	0	0
ERR10491288	full_excluded	1	1	0	0
ERR10491289	full_excluded	1	1	0	0
ERR10491290	full_excluded	1	1	0	0
ERR10491291	full_excluded	1	1	0	0
ERR10491292	full_excluded	1	1	0	0
ERR10491298	full_excluded	1	1	0	0
ERR10491301	full_excluded	1	1	0	0
ERR10491302	full_excluded	1	1	0	0
ERR10491303	full_excluded	1	1	0	0
ERR10491308	full_excluded	1	1	0	0
ERR10491311	full_excluded	1	1	0	0
ERR10491312	full_excluded	1	1	0	0
ERR10491313	full_excluded	1	1	0	0
ERR10491314	full_excluded	1	1	0	0
ERR10491315	full_excluded	1	1	0	0
ERR10491317	full_excluded	1	1	0	0
ERR10491321	full_excluded	1	1	0	0
ERR10491322	full_excluded	1	1	0	0
ERR10491327	full_excluded	1	1	0	0
ERR10491328	full_excluded	1	1	0	0
ERR10493303	partial_excluded	2	0	1	1
ERR10493322	partial_excluded	2	0	1	1
ERR10493333	partial_excluded	3	0	1	2
ERR1055648	full_excluded	1	1	0	0
ERR1055649	full_excluded	1	1	0	0
ERR1055657	full_excluded	1	1	0	0
ERR1055658	full_excluded	1	1	0	0
ERR1055659	full_excluded	1	1	0	0
ERR1055660	full_excluded	1	1	0	0
ERR1055661	full_excluded	1	1	0	0
ERR1055662	full_excluded	1	1	0	0
ERR1055663	full_excluded	1	1	0	0
ERR1055664	full_excluded	1	1	0	0
ERR1055665	full_excluded	1	1	0	0
ERR1055666	full_excluded	1	1	0	0
ERR1055668	full_excluded	1	1	0	0
ERR1056312	full_excluded	1	1	0	0
ERR1056313	full_excluded	1	1	0	0
ERR1056314	full_excluded	1	1	0	0
ERR1056315	full_excluded	1	1	0	0
ERR1056316	full_excluded	1	1	0	0
ERR1056317	full_excluded	1	1	0	0
ERR1056318	full_excluded	1	1	0	0
ERR1056319	full_excluded	1	1	0	0
ERR1056320	full_excluded	1	1	0	0
ERR1056321	full_excluded	1	1	0	0
ERR1056322	full_excluded	1	1	0	0
ERR1056323	full_excluded	1	1	0	0
ERR1056324	full_excluded	1	1	0	0
ERR1056325	full_excluded	1	1	0	0
ERR1056326	full_excluded	1	1	0	0
ERR1056327	full_excluded	1	1	0	0
ERR1056328	full_excluded	1	1	0	0
ERR1056330	full_excluded	1	1	0	0
ERR1056331	full_excluded	1	1	0	0
ERR1056332	full_excluded	1	1	0	0
ERR1056333	full_excluded	1	1	0	0
ERR1056334	full_excluded	1	1	0	0
ERR1056335	full_excluded	1	1	0	0
ERR1056336	full_excluded	1	1	0	0
ERR1056337	full_excluded	1	1	0	0
ERR10678281	partial_excluded	2	0	1	1
ERR10772769	partial_excluded	2	0	1	1
ERR10772770	partial_excluded	2	0	1	1
ERR10772771	partial_excluded	2	0	1	1
ERR10772772	partial_excluded	2	0	1	1
ERR10772774	partial_excluded	2	0	1	1
ERR10772775	partial_excluded	2	0	1	1
ERR10772776	partial_excluded	2	0	1	1
ERR10772777	partial_excluded	2	0	1	1
ERR10772778	partial_excluded	2	0	1	1
ERR10772779	partial_excluded	2	0	1	1
ERR10772780	partial_excluded	2	0	1	1
ERR10773773	full_excluded	1	1	0	0
ERR10773793	full_excluded	1	1	0	0
ERR10773809	full_excluded	1	1	0	0
ERR10773839	full_excluded	1	1	0	0
ERR10773854	full_excluded	1	1	0	0
ERR10773864	full_excluded	1	1	0	0
ERR10773865	full_excluded	1	1	0	0
ERR10773871	full_excluded	1	1	0	0
ERR10773872	full_excluded	1	1	0	0
ERR10773874	full_excluded	1	1	0	0
ERR10773875	full_excluded	1	1	0	0
ERR10773876	full_excluded	1	1	0	0
ERR10773879	full_excluded	1	1	0	0
ERR10773881	full_excluded	1	1	0	0
ERR10773883	full_excluded	1	1	0	0
ERR10773884	full_excluded	1	1	0	0
ERR10773907	full_excluded	1	1	0	0
ERR10773912	full_excluded	1	1	0	0
ERR10773933	full_excluded	1	1	0	0
ERR10773936	full_excluded	1	1	0	0
ERR1087388	full_excluded	1	1	0	0
ERR1087389	full_excluded	1	1	0	0
ERR1087390	full_excluded	1	1	0	0
ERR1087391	full_excluded	1	1	0	0
ERR1087392	full_excluded	1	1	0	0
ERR1087394	full_excluded	1	1	0	0
ERR1087396	full_excluded	1	1	0	0
ERR1087401	full_excluded	1	1	0	0
ERR1087403	full_excluded	1	1	0	0
ERR1087440	full_excluded	1	1	0	0
ERR1087447	full_excluded	1	1	0	0
ERR1087449	full_excluded	1	1	0	0
ERR1087450	full_excluded	1	1	0	0
ERR1087451	full_excluded	1	1	0	0
ERR1087452	full_excluded	1	1	0	0
ERR1087455	full_excluded	1	1	0	0
ERR1087467	full_excluded	1	1	0	0
ERR1087468	full_excluded	1	1	0	0
ERR1087476	full_excluded	1	1	0	0
ERR1087481	full_excluded	1	1	0	0
ERR1087482	full_excluded	1	1	0	0
ERR1087484	full_excluded	1	1	0	0
ERR1087485	full_excluded	1	1	0	0
ERR1087486	full_excluded	1	1	0	0
ERR1087490	full_excluded	1	1	0	0
ERR1087526	full_excluded	1	1	0	0
ERR1087527	full_excluded	1	1	0	0
ERR1087529	full_excluded	1	1	0	0
ERR1087545	full_excluded	1	1	0	0
ERR1087546	full_excluded	1	1	0	0
ERR1087558	full_excluded	1	1	0	0
ERR1087663	full_excluded	1	1	0	0
ERR1087665	full_excluded	1	1	0	0
ERR1088700	full_excluded	1	1	0	0
ERR1088809	full_excluded	1	1	0	0
ERR1088879	full_excluded	1	1	0	0
ERR1088885	full_excluded	1	1	0	0
ERR1088896	full_excluded	1	1	0	0
ERR1088948	full_excluded	1	1	0	0
ERR1088992	full_excluded	1	1	0	0
ERR1089007	full_excluded	1	1	0	0
ERR1089012	full_excluded	1	1	0	0
ERR1089024	full_excluded	1	1	0	0
ERR1089027	full_excluded	1	1	0	0
ERR1089028	full_excluded	1	1	0	0
ERR1089052	full_excluded	1	1	0	0
ERR1089064	full_excluded	1	1	0	0
ERR1089086	full_excluded	1	1	0	0
ERR1089091	full_excluded	1	1	0	0
ERR1089121	full_excluded	1	1	0	0
ERR1089122	full_excluded	1	1	0	0
ERR1089123	full_excluded	1	1	0	0
ERR1089155	full_excluded	1	1	0	0
ERR1089157	full_excluded	1	1	0	0
ERR1089174	full_excluded	1	1	0	0
ERR1089177	full_excluded	1	1	0	0
ERR1089246	full_excluded	1	1	0	0
ERR1089258	full_excluded	1	1	0	0
ERR1089260	full_excluded	1	1	0	0
ERR1089274	full_excluded	1	1	0	0
ERR1089277	full_excluded	1	1	0	0
ERR1089278	full_excluded	1	1	0	0
ERR1089280	full_excluded	1	1	0	0
ERR1089285	full_excluded	1	1	0	0
ERR1089297	full_excluded	1	1	0	0
ERR1089365	full_excluded	1	1	0	0
ERR1089366	full_excluded	1	1	0	0
ERR1089368	full_excluded	1	1	0	0
ERR1089409	full_excluded	1	1	0	0
ERR1089412	full_excluded	1	1	0	0
ERR1089416	full_excluded	1	1	0	0
ERR1089417	full_excluded	1	1	0	0
ERR1089422	full_excluded	1	1	0	0
ERR1089449	full_excluded	1	1	0	0
ERR1089460	full_excluded	1	1	0	0
ERR1089486	full_excluded	1	1	0	0
ERR1089512	full_excluded	1	1	0	0
ERR1089513	full_excluded	1	1	0	0
ERR1089516	full_excluded	1	1	0	0
ERR1089570	full_excluded	1	1	0	0
ERR1089599	full_excluded	1	1	0	0
ERR1089604	full_excluded	1	1	0	0
ERR1089623	full_excluded	1	1	0	0
ERR10900365	partial_excluded	2	0	1	1
ERR10900366	partial_excluded	2	0	1	1
ERR10900367	partial_excluded	2	0	1	1
ERR10900368	partial_excluded	2	0	1	1
ERR10900369	partial_excluded	2	0	1	1
ERR10900370	partial_excluded	2	0	1	1
ERR10921187	partial_excluded	2	0	1	1
ERR10921199	partial_excluded	2	0	1	1
ERR10921200	partial_excluded	2	0	1	1
ERR10921254	partial_excluded	2	0	1	1
ERR10921261	partial_excluded	2	0	1	1
ERR10921341	partial_excluded	2	0	1	1
ERR10921447	partial_excluded	2	0	1	1
ERR10921460	partial_excluded	2	0	1	1
ERR10921469	partial_excluded	2	0	1	1
ERR10921477	partial_excluded	2	0	1	1
ERR10921486	partial_excluded	2	0	1	1
ERR10921487	partial_excluded	2	0	1	1
ERR10921488	partial_excluded	2	0	1	1
ERR10921489	partial_excluded	2	0	1	1
ERR10921490	partial_excluded	2	0	1	1
ERR10921491	partial_excluded	2	0	1	1
ERR10921492	partial_excluded	2	0	1	1
ERR10921493	partial_excluded	2	0	1	1
ERR10921494	partial_excluded	2	0	1	1
ERR10921495	partial_excluded	2	0	1	1
ERR10921496	partial_excluded	2	0	1	1
ERR10921497	partial_excluded	2	0	1	1
ERR10921498	partial_excluded	2	0	1	1
ERR10921499	partial_excluded	2	0	1	1
ERR10921500	partial_excluded	2	0	1	1
ERR10921501	partial_excluded	2	0	1	1
ERR10921502	partial_excluded	2	0	1	1
ERR10921503	partial_excluded	2	0	1	1
ERR10921504	partial_excluded	2	0	1	1
ERR10921505	partial_excluded	2	0	1	1
ERR10921506	partial_excluded	2	0	1	1
ERR10921507	partial_excluded	2	0	1	1
ERR10921508	partial_excluded	2	0	1	1
ERR10921509	partial_excluded	2	0	1	1
ERR10921510	partial_excluded	2	0	1	1
ERR10921511	partial_excluded	2	0	1	1
ERR10921512	partial_excluded	2	0	1	1
ERR10921513	partial_excluded	2	0	1	1
ERR10921514	partial_excluded	2	0	1	1
ERR10921515	partial_excluded	2	0	1	1
ERR10921516	partial_excluded	2	0	1	1
ERR10921517	partial_excluded	2	0	1	1
ERR10921518	partial_excluded	2	0	1	1
ERR10921519	partial_excluded	2	0	1	1
ERR10921520	partial_excluded	2	0	1	1
ERR10921521	partial_excluded	2	0	1	1
ERR10921522	partial_excluded	2	0	1	1
ERR10921523	partial_excluded	2	0	1	1
ERR10921524	partial_excluded	2	0	1	1
ERR10921525	partial_excluded	2	0	1	1
ERR10921526	partial_excluded	2	0	1	1
ERR10921527	partial_excluded	2	0	1	1
ERR10921528	partial_excluded	2	0	1	1
ERR10921529	partial_excluded	2	0	1	1
ERR10921530	partial_excluded	2	0	1	1
ERR10921531	partial_excluded	2	0	1	1
ERR10921532	partial_excluded	2	0	1	1
ERR10921533	partial_excluded	2	0	1	1
ERR10921534	partial_excluded	2	0	1	1
ERR10921535	partial_excluded	2	0	1	1
ERR10921536	partial_excluded	2	0	1	1
ERR10921537	partial_excluded	2	0	1	1
ERR10921547	partial_excluded	2	0	1	1
ERR10921583	partial_excluded	2	0	1	1
ERR10921584	partial_excluded	2	0	1	1
ERR10921585	partial_excluded	2	0	1	1
ERR10921586	partial_excluded	2	0	1	1
ERR10921587	partial_excluded	2	0	1	1
ERR10921588	partial_excluded	2	0	1	1
ERR10921589	partial_excluded	2	0	1	1
ERR10921590	partial_excluded	2	0	1	1
ERR10921591	partial_excluded	2	0	1	1
ERR10921592	partial_excluded	2	0	1	1
ERR10921593	partial_excluded	2	0	1	1
ERR10921594	partial_excluded	2	0	1	1
ERR10921595	partial_excluded	2	0	1	1
ERR10921596	partial_excluded	2	0	1	1
ERR10921597	partial_excluded	2	0	1	1
ERR10921598	partial_excluded	2	0	1	1
ERR10921599	partial_excluded	2	0	1	1
ERR10921600	partial_excluded	2	0	1	1
ERR10921601	partial_excluded	2	0	1	1
ERR10921602	partial_excluded	2	0	1	1
ERR10921603	partial_excluded	2	0	1	1
ERR10921604	partial_excluded	2	0	1	1
ERR10921605	partial_excluded	2	0	1	1
ERR10921606	partial_excluded	2	0	1	1
ERR10921607	partial_excluded	2	0	1	1
ERR10921608	partial_excluded	2	0	1	1
ERR10921609	partial_excluded	2	0	1	1
ERR10921610	partial_excluded	2	0	1	1
ERR10921611	partial_excluded	2	0	1	1
ERR10921612	partial_excluded	2	0	1	1
ERR10921613	partial_excluded	2	0	1	1
ERR10921614	partial_excluded	2	0	1	1
ERR10921615	partial_excluded	2	0	1	1
ERR10921616	partial_excluded	2	0	1	1
ERR10921617	partial_excluded	2	0	1	1
ERR10921618	partial_excluded	2	0	1	1
ERR10921619	partial_excluded	2	0	1	1
ERR10921620	partial_excluded	2	0	1	1
ERR10921621	partial_excluded	2	0	1	1
ERR10921622	partial_excluded	2	0	1	1
ERR10921623	partial_excluded	2	0	1	1
ERR10921624	partial_excluded	2	0	1	1
ERR10921625	partial_excluded	2	0	1	1
ERR10921626	partial_excluded	2	0	1	1
ERR10921627	partial_excluded	2	0	1	1
ERR10921628	partial_excluded	2	0	1	1
ERR10921629	partial_excluded	2	0	1	1
ERR10921630	partial_excluded	2	0	1	1
ERR10921631	partial_excluded	2	0	1	1
ERR10921632	partial_excluded	2	0	1	1
ERR10921633	partial_excluded	2	0	1	1
ERR10921634	partial_excluded	2	0	1	1
ERR10921635	partial_excluded	2	0	1	1
ERR10921636	partial_excluded	2	0	1	1
ERR10921637	partial_excluded	2	0	1	1
ERR10921679	partial_excluded	2	0	1	1
ERR10921765	partial_excluded	2	0	1	1
ERR10921767	partial_excluded	2	0	1	1
ERR10921770	partial_excluded	2	0	1	1
ERR10921772	partial_excluded	2	0	1	1
ERR10921782	partial_excluded	2	0	1	1
ERR1092358	full_excluded	1	1	0	0
ERR10960849	partial_excluded	2	0	1	1
ERR10960850	partial_excluded	2	0	1	1
ERR10967882	full_excluded	1	1	0	0
ERR10970213	full_excluded	1	1	0	0
ERR11020395	partial_excluded	2	0	1	1
ERR11020396	partial_excluded	2	0	1	1
ERR11020397	partial_excluded	2	0	1	1
ERR11020398	partial_excluded	2	0	1	1
ERR11020399	partial_excluded	2	0	1	1
ERR11020400	partial_excluded	2	0	1	1
ERR11020401	partial_excluded	2	0	1	1
ERR11020402	partial_excluded	2	0	1	1
ERR11020404	partial_excluded	2	0	1	1
ERR11020413	partial_excluded	2	0	1	1
ERR11020414	partial_excluded	2	0	1	1
ERR11020415	partial_excluded	2	0	1	1
ERR11020423	partial_excluded	2	0	1	1
ERR11020429	partial_excluded	2	0	1	1
ERR11020431	partial_excluded	2	0	1	1
ERR11020433	partial_excluded	2	0	1	1
ERR11020434	partial_excluded	2	0	1	1
ERR11020435	partial_excluded	2	0	1	1
ERR11020436	partial_excluded	2	0	1	1
ERR11020509	partial_excluded	2	0	1	1
ERR11020510	partial_excluded	2	0	1	1
ERR11020511	partial_excluded	2	0	1	1
ERR11020513	partial_excluded	2	0	1	1
ERR11020514	partial_excluded	2	0	1	1
ERR11020515	partial_excluded	2	0	1	1
ERR11020516	partial_excluded	2	0	1	1
ERR11020517	partial_excluded	2	0	1	1
ERR11020521	partial_excluded	2	0	1	1
ERR11020522	partial_excluded	2	0	1	1
ERR11020523	partial_excluded	2	0	1	1
ERR11020525	partial_excluded	2	0	1	1
ERR11020526	partial_excluded	2	0	1	1
ERR11020527	partial_excluded	2	0	1	1
ERR11020528	partial_excluded	2	0	1	1
ERR11020529	partial_excluded	2	0	1	1
ERR11020530	partial_excluded	2	0	1	1
ERR11020531	partial_excluded	2	0	1	1
ERR11020532	partial_excluded	2	0	1	1
ERR11020533	partial_excluded	2	0	1	1
ERR11020659	partial_excluded	2	0	1	1
ERR11020660	partial_excluded	2	0	1	1
ERR11020661	partial_excluded	2	0	1	1
ERR11020662	partial_excluded	2	0	1	1
ERR11020663	partial_excluded	2	0	1	1
ERR11020664	partial_excluded	2	0	1	1
ERR11020665	partial_excluded	2	0	1	1
ERR11020666	partial_excluded	2	0	1	1
ERR11020667	partial_excluded	2	0	1	1
ERR11020669	partial_excluded	2	0	1	1
ERR11020670	partial_excluded	2	0	1	1
ERR11020673	partial_excluded	2	0	1	1
ERR11020676	partial_excluded	2	0	1	1
ERR11020680	partial_excluded	2	0	1	1
ERR11020683	partial_excluded	2	0	1	1
ERR11020689	partial_excluded	2	0	1	1
ERR11020690	partial_excluded	2	0	1	1
ERR11020691	partial_excluded	2	0	1	1
ERR11020692	partial_excluded	2	0	1	1
ERR11020693	partial_excluded	2	0	1	1
ERR11020694	partial_excluded	2	0	1	1
ERR11020695	partial_excluded	2	0	1	1
ERR11027163	partial_excluded	2	0	1	1
ERR11027164	partial_excluded	2	0	1	1
ERR11027165	partial_excluded	2	0	1	1
ERR11027166	partial_excluded	2	0	1	1
ERR11027167	partial_excluded	2	0	1	1
ERR11027168	partial_excluded	2	0	1	1
ERR11027169	partial_excluded	2	0	1	1
ERR11027170	partial_excluded	2	0	1	1
ERR11027171	partial_excluded	2	0	1	1
ERR11027172	partial_excluded	2	0	1	1
ERR11027173	partial_excluded	2	0	1	1
ERR11027174	partial_excluded	2	0	1	1
ERR11027175	partial_excluded	2	0	1	1
ERR11027176	partial_excluded	2	0	1	1
ERR11027177	partial_excluded	2	0	1	1
ERR11027178	partial_excluded	2	0	1	1
